 ,X,Y
1360,54.333,423.333
1361,62.333,423.167
1362,610.000,423.500
1363,111.000,423.500
1364,622.111,425.389
1365,3.000,424.500
1366,14.500,425.250
1367,67.154,427.064
1368,49.000,427.000
1369,34.136,430.348
1370,603.000,429.000
1371,3.222,429.722
1372,593.500,429.500
1373,22.111,430.056
1374,46.667,430.500
1375,52.500,429.500
1376,13.000,431.500
1377,56.000,431.500
1378,63.000,431.500
1379,77.000,431.500
1380,609.000,431.500
1381,623.000,431.500
1382,3.000,433.167
1383,19.000,432.500
1384,20.524,437.167
1385,14.333,435.167
1386,1.000,435.500
1387,5.000,438.500
1388,33.000,439.000
1389,631.000,439.167
1390,611.889,440.389
1391,577.500,440.500
1392,589.296,442.352
1393,575.000,442.000
1394,629.538,444.923
1395,3.000,443.500
1396,32.412,448.676
1397,4.474,449.342
1398,21.000,448.333
1399,47.500,448.500
1400,57.750,451.688
1401,623.815,459.821
1402,49.000,450.500
1403,622.000,450.500
1404,14.111,453.722
1405,39.000,452.500
1406,28.200,458.060
1407,45.250,456.812
1408,617.000,454.929
1409,25.000,454.500
1410,51.667,455.167
1411,594.214,456.071
1412,1.667,459.500
1413,638.000,457.500
1414,11.000,459.500
1415,56.000,461.700
1416,19.500,462.750
1417,634.467,464.300
1418,42.067,464.633
1419,67.306,466.472
1420,3.000,464.500
1421,10.273,466.318
1422,55.400,466.100
1423,73.431,470.224
1424,69.000,468.500
1425,614.200,475.791
1426,46.286,473.500
1427,12.000,472.500
1428,19.000,473.000
1429,27.000,472.500
1430,33.000,472.500
1431,617.500,472.500
1432,634.000,477.250
1433,62.706,475.618
1434,1.000,475.000
1435,70.500,474.500
1436,33.667,477.167
1437,50.000,478.333
1438,9.333,478.833
1439,22.333,479.167
